Date,BTC_Price,BTC_Open,BTC_High,BTC_Low,BTC_Vol.,Change %,DowJones_Price,Nasdaq_Price,S&P_Price,Gold_Price,BrentOil_Price,Weighted_Average_Sentiment,Most_Influential_Sentiment,Majority_Sentiment
2023-06-01,"26,833.0","27,220.0","27,348.0","26,666.0",0.83K,-1.42%,"33,061.57","13,100.98","4,221.02",1995.5,74.18,-0.1707603131299434,Negative,Negative
2023-06-02,"27,254.0","26,833.0","27,301.0","26,523.0",0.79K,1.57%,"33,762.76","13,240.77","4,282.37",2027.0,76,-0.0746989013819859,Negative,Negative
2023-06-03,"27,077.0","27,254.0","27,331.0","26,925.0",0.44K,-0.65%,,,,,,-0.08381452552370124,Negative,Negative
2023-06-04,"27,126.0","27,077.0","27,446.0","26,963.0",0.46K,0.18%,,,,,,-0.1608661728746751,Negative,Negative
2023-06-05,"25,730.0","27,126.0","27,134.0","25,420.0",3.02K,-5.15%,"33,562.86","13,229.43","4,273.79",1974.3,76.61,-0.1766937486827374,Negative,Negative
2023-06-06,"27,233.0","25,730.0","27,342.0","25,392.0",1.69K,5.84%,"33,573.28","13,276.42","4,283.85",1981.5,76.22,-0.1057315335973449,Positive,Negative
2023-06-07,"26,365.0","27,233.0","27,368.0","26,157.0",1.79K,-3.19%,"33,665.02","13,104.89","4,267.52",1958.4,76.85,-0.05647784086965745,Negative,Negative
2023-06-08,"26,526.0","26,365.0","26,811.0","26,248.0",0.70K,0.61%,"33,833.61","13,238.52","4,293.93",1969.9,75.88,-0.04255170890918145,Negative,Positive
2023-06-09,"26,502.0","26,526.0","26,804.0","26,303.0",0.49K,-0.09%,"33,876.78","13,259.14","4,298.86",1996.8,74.74,-0.1909795318698061,Negative,Negative
2023-06-10,"25,870.0","26,502.0","26,556.0","25,468.0",1.66K,-2.38%,,,,,,-0.2224698353831361,Negative,Negative
2023-06-11,"25,953.0","25,870.0","26,230.0","25,669.0",0.53K,0.32%,,,,,,-0.2997956388827526,Negative,Negative
2023-06-12,"25,933.0","25,953.0","26,106.0","25,650.0",0.36K,-0.08%,"34,066.33","13,461.92","4,338.93",1969.7,71.8,-0.1048429743165062,Positive,Negative
2023-06-13,"25,941.0","25,933.0","26,428.0","25,748.0",0.79K,0.03%,"34,212.12","13,573.32","4,369.01",1958.6,74.24,-0.1260528282986747,Negative,Negative
2023-06-14,"25,146.0","25,941.0","26,113.0","24,853.0",1.26K,-3.06%,"33,979.33","13,626.48","4,372.59",1968.9,73.39,-0.1631541286002506,Positive,Negative
2023-06-15,"25,611.0","25,146.0","25,766.0","24,862.0",1.11K,1.85%,"34,408.06","13,782.82","4,425.84",1970.7,75.75,-0.1979414890421198,Negative,Negative
2023-06-16,"26,357.0","25,611.0","26,506.0","25,244.0",1.02K,2.91%,"34,299.12","13,689.57","4,409.59",2066.1,76.76,-0.0002763919970568489,Negative,Positive
2023-06-17,"26,535.0","26,357.0","26,789.0","26,202.0",0.81K,0.68%,,,,,,0.05590219671527544,Positive,Positive
2023-06-18,"26,358.0","26,535.0","26,712.0","26,293.0",0.53K,-0.67%,,,,,,-0.1349067144534167,Negative,Negative
2023-06-19,"26,866.0","26,358.0","27,056.0","26,293.0",0.96K,1.93%,,,,1962.5,76.09,-0.1272158022969961,Positive,Negative
2023-06-20,"28,325.0","26,866.0","28,406.0","26,676.0",2.17K,5.43%,"34,053.87","13,667.29","4,388.71",1947.7,75.79,0.02343239164666126,Positive,Positive
2023-06-21,"30,013.0","28,325.0","30,769.0","28,286.0",3.14K,5.96%,"33,951.52","13,502.20","4,365.69",1944.9,76.92,-0.07884608782254733,Negative,Negative
2023-06-22,"29,920.0","30,013.0","30,506.0","29,678.0",1.68K,-0.31%,"33,946.71","13,630.61","4,381.89",1923.7,73.93,-0.1404592865146697,Negative,Negative
2023-06-23,"30,708.0","29,920.0","31,415.0","29,838.0",2.29K,2.63%,"33,727.43","13,492.52","4,348.33",1948.9,73.56,-0.01023968846298928,Negative,Positive
2023-06-24,"30,556.0","30,708.0","30,820.0","30,294.0",0.73K,-0.49%,,,,,,-0.07676008840401967,Negative,Positive
2023-06-25,"30,485.0","30,556.0","31,058.0","30,334.0",0.65K,-0.23%,,,,,,-0.1252658681737052,Negative,Negative
2023-06-26,"30,287.0","30,485.0","30,672.0","29,981.0",1.03K,-0.65%,"33,714.71","13,335.78","4,328.82",1933.8,73.86,-0.1230558109554377,Negative,Negative
2023-06-27,"30,711.0","30,287.0","31,018.0","30,246.0",1.13K,1.40%,"33,926.74","13,555.67","4,378.41",1923.8,71.88,-0.1035808042899982,Negative,Negative
2023-06-28,"30,094.0","30,711.0","30,731.0","29,900.0",1.21K,-2.01%,"33,852.66","13,591.75","4,376.86",1922.2,73.64,-0.1689012587070465,Negative,Negative
2023-06-29,"30,471.0","30,094.0","30,844.0","30,062.0",0.98K,1.25%,"34,122.42","13,591.33","4,396.44",1917.9,73.86,-0.1603778913999215,Negative,Negative
2023-06-30,"30,500.0","30,471.0","31,299.0","29,617.0",3.22K,0.10%,"34,407.60","13,787.92","4,450.38",1921.1,74.51,-0.1186670746654272,Negative,Negative
2023-07-01,"30,607.0","30,500.0","30,689.0","30,356.0",0.95K,0.35%,,,,,,-0.005002769477227155,Positive,Positive
2023-07-02,"30,663.0","30,607.0","30,817.0","30,200.0",0.70K,0.18%,,,,,,-0.2251172805986097,Positive,Negative
2023-07-03,"31,176.0","30,663.0","31,416.0","30,607.0",1.36K,1.67%,"34,418.47","13,816.77","4,455.59",2007.1,74.52,-0.1585210572396006,Positive,Negative
2023-07-04,"30,782.0","31,176.0","31,345.0","30,656.0",1.67K,-1.26%,,,,1933.1,76.23,-0.08862816480298837,Positive,Negative
2023-07-05,"30,532.0","30,782.0","30,897.0","30,239.0",1.25K,-0.81%,"34,288.64","13,791.65","4,446.82",1927.1,76.74,-0.05315502675680014,Negative,Negative
2023-07-06,"29,942.0","30,532.0","31,530.0","29,901.0",2.31K,-1.93%,"33,922.26","13,679.04","4,411.59",1915.4,76.72,-0.03548877783443617,Positive,Negative
2023-07-07,"30,370.0","29,942.0","30,469.0","29,779.0",1.19K,1.43%,"33,734.88","13,660.72","4,398.95",1991.1,78.77,-0.108526298072603,Negative,Negative
2023-07-08,"30,318.0","30,370.0","30,406.0","30,086.0",0.46K,-0.17%,,,,,,-0.1963601696648096,Negative,Negative
2023-07-09,"30,188.0","30,318.0","30,459.0","30,081.0",0.78K,-0.43%,,,,,,-0.1206985199823976,Negative,Negative
2023-07-10,"30,445.0","30,188.0","31,044.0","29,988.0",1.28K,0.85%,"33,944.40","13,685.48","4,409.53",1931.0,77.83,-0.1362735825989927,Negative,Negative
2023-07-11,"30,654.0","30,445.0","30,822.0","30,359.0",0.71K,0.69%,"34,261.42","13,760.70","4,439.26",1937.1,79.54,-0.1005326204829746,Negative,Negative
2023-07-12,"30,428.0","30,654.0","30,998.0","30,260.0",1.07K,-0.74%,"34,347.43","13,918.96","4,472.16",1961.7,80.35,-0.04074323363602161,Negative,Positive
2023-07-13,"31,500.0","30,428.0","31,814.0","30,307.0",2.91K,3.52%,"34,395.14","14,138.57","4,510.04",1963.8,81.31,-0.08293532647869804,Negative,Negative
2023-07-14,"30,343.0","31,500.0","31,657.0","29,969.0",2.41K,-3.67%,"34,509.03","14,113.70","4,505.42",2023.3,79.9,-0.05503863797468297,Positive,Negative
2023-07-15,"30,310.0","30,343.0","30,419.0","30,283.0",0.38K,-0.11%,,,,,,-0.09105164989044792,Positive,Negative
2023-07-16,"30,260.0","30,310.0","30,469.0","30,108.0",0.53K,-0.16%,,,,,,-0.119961074420384,Positive,Negative
2023-07-17,"30,172.0","30,260.0","30,353.0","29,701.0",1.33K,-0.29%,"34,585.35","14,244.95","4,522.79",1956.4,77.8,-0.01026215297835214,Negative,Positive
2023-07-18,"29,888.0","30,172.0","30,269.0","29,618.0",1.28K,-0.94%,"34,951.93","14,353.64","4,554.98",2039.9,79.54,0.01880165692922231,Negative,Positive
2023-07-19,"29,939.0","29,888.0","30,220.0","29,829.0",0.50K,0.17%,"35,061.21","14,358.02","4,565.72",1980.8,79.38,-0.1586879542688044,Negative,Negative
2023-07-20,"29,839.0","29,939.0","30,438.0","29,625.0",1.31K,-0.33%,"35,225.18","14,063.31","4,534.87",1970.9,79.62,0.03210984213011606,Positive,Positive
2023-07-21,"29,942.0","29,839.0","30,091.0","29,770.0",1.12K,0.35%,"35,227.69","14,032.80","4,536.34",2025.6,81.06,-0.09925530365733214,Positive,Negative
2023-07-22,"29,811.0","29,942.0","30,035.0","29,673.0",0.19K,-0.44%,,,,,,-0.1302385302750688,Positive,Negative
2023-07-23,"30,122.0","29,811.0","30,370.0","29,777.0",0.50K,1.04%,,,,,,-0.1721164264849254,Negative,Negative
2023-07-24,"29,224.0","30,122.0","30,125.0","28,931.0",1.62K,-2.98%,"35,411.24","14,058.87","4,554.64",1962.2,82.53,-0.02727888559186181,Negative,Positive
2023-07-25,"29,272.0","29,224.0","29,404.0","29,101.0",0.37K,0.16%,"35,438.07","14,144.55","4,567.46",1963.7,83.46,-0.09105987722675006,Negative,Negative
2023-07-26,"29,390.0","29,272.0","29,720.0","29,150.0",0.75K,0.40%,"35,520.12","14,127.28","4,566.75",1970.1,82.98,-0.1087161656035933,Negative,Negative
2023-07-27,"29,256.0","29,390.0","29,601.0","29,123.0",0.61K,-0.46%,"35,282.72","14,050.11","4,537.41",1985.2,84.28,-0.07033426314592361,Negative,Negative
2023-07-28,"29,365.0","29,256.0","29,578.0","29,169.0",0.32K,0.37%,"35,459.29","14,316.66","4,582.23",2040.2,84.49,-0.1103194806633926,Negative,Negative
2023-07-29,"29,402.0","29,365.0","29,443.0","29,305.0",0.15K,0.13%,,,,,,-0.0563774846102062,Positive,Negative
2023-07-30,"29,315.0","29,402.0","29,488.0","29,111.0",0.49K,-0.30%,,,,,,-0.2148938364273793,Negative,Negative
2023-07-31,"29,273.0","29,315.0","29,560.0","29,164.0",0.45K,-0.14%,"35,559.53","14,346.02","4,588.96",2009.2,85.22,-0.1939951438795436,Negative,Negative
2023-08-01,"29,746.0","29,273.0","29,746.0","28,663.0",1.64K,1.62%,"35,630.68","14,283.91","4,576.73",1978.8,85.34,-0.1986098499460654,Negative,Negative
2023-08-02,"29,197.0","29,746.0","30,056.0","28,975.0",1.18K,-1.85%,"35,282.52","13,973.45","4,513.39",1975.0,84.01,-0.1013968957795037,Negative,Negative
2023-08-03,"29,206.0","29,197.0","29,438.0","28,995.0",0.62K,0.03%,"35,215.89","13,959.71","4,501.89",1968.8,86.19,-0.0859701909745733,Negative,Negative
2023-08-04,"29,119.0","29,206.0","29,335.0","28,863.0",0.59K,-0.30%,"35,065.62","13,892.07","4,478.03",1942.83,87.38,-0.2528480618465238,Negative,Negative
2023-08-05,"29,075.0","29,119.0","29,153.0","28,993.0",0.41K,-0.15%,,,,,,-0.1405275175065705,Negative,Negative
2023-08-06,"29,095.0","29,075.0","29,198.0","29,007.0",0.39K,0.07%,,,,,,-0.1282340800389647,Negative,Negative
2023-08-07,"29,223.0","29,095.0","29,289.0","28,722.0",1.03K,0.44%,"35,473.13","13,977.13","4,518.44",1970.0,86.47,-0.1520629796385765,Negative,Negative
2023-08-08,"29,796.0","29,223.0","30,235.0","29,165.0",1.36K,1.96%,"35,314.49","13,867.19","4,499.38",1959.9,88,-0.02865916184889964,Negative,Negative
2023-08-09,"29,597.0","29,796.0","30,163.0","29,393.0",1.22K,-0.67%,"35,123.36","13,705.08","4,467.71",1950.6,89.31,-0.2756050694279554,Negative,Negative
2023-08-10,"29,458.0","29,597.0","29,745.0","29,384.0",1.44K,-0.47%,"35,176.15","13,721.03","4,468.83",1948.9,87.44,-0.1360615228497705,Negative,Negative
2023-08-11,"29,434.0","29,458.0","29,549.0","29,258.0",1.10K,-0.08%,"35,281.40","13,644.85","4,464.05",1918.0,87.93,0.005374850453557195,Positive,Positive
2023-08-12,"29,445.0","29,434.0","29,495.0","29,393.0",0.20K,0.04%,,,,,,-0.05567516035893384,Positive,Positive
2023-08-13,"29,314.0","29,445.0","29,477.0","29,297.0",0.27K,-0.44%,,,,,,-0.1179399865288888,Positive,Negative
2023-08-14,"29,445.0","29,314.0","29,689.0","29,103.0",0.79K,0.45%,"35,307.63","13,788.33","4,489.72",1944.0,87.4,-0.2590298293666406,Negative,Negative
2023-08-15,"29,200.0","29,445.0","29,499.0","29,109.0",0.49K,-0.83%,"34,946.39","13,631.05","4,437.86",1935.2,86.28,-0.07060160612066586,Negative,Negative
2023-08-16,"28,730.0","29,200.0","29,255.0","28,728.0",1.07K,-1.61%,"34,765.74","13,474.63","4,404.33",1928.3,84.49,-0.09549535487009131,Negative,Negative
2023-08-17,"26,661.0","28,730.0","28,778.0","24,863.0",4.96K,-7.20%,"34,474.83","13,316.93","4,370.36",1915.2,85.24,-0.1873048317432404,Positive,Negative
2023-08-18,"26,066.0","26,661.0","26,823.0","25,699.0",2.04K,-2.23%,"34,500.66","13,290.78","4,369.71",1889.59,85.92,-0.2926133063643478,Negative,Negative
2023-08-19,"26,115.0","26,066.0","26,279.0","25,812.0",0.33K,0.19%,,,,,,-0.2804205869183396,Negative,Negative
2023-08-20,"26,215.0","26,115.0","26,305.0","26,018.0",0.60K,0.38%,,,,,,-0.1118563422651002,Positive,Negative
2023-08-21,"26,144.0","26,215.0","26,255.0","25,850.0",0.90K,-0.27%,"34,463.69","13,497.59","4,399.77",1923.0,85.44,-0.1089118465781212,Positive,Negative
2023-08-22,"26,057.0","26,144.0","26,156.0","25,490.0",1.07K,-0.33%,"34,288.83","13,505.87","4,387.55",1926.0,84.7,-0.09924934004865042,Negative,Negative
2023-08-23,"26,461.0","26,057.0","26,834.0","25,840.0",1.19K,1.55%,"34,472.98","13,721.03","4,436.01",1948.1,83.94,-0.1387673695882161,Negative,Negative
2023-08-24,"26,199.0","26,461.0","26,598.0","25,962.0",0.83K,-0.99%,"34,099.42","13,463.97","4,376.31",1947.1,84.07,-0.01888796370080177,Negative,Positive
2023-08-25,"26,079.0","26,199.0","26,314.0","25,825.0",1.27K,-0.46%,"34,346.90","13,590.65","4,405.71",1911.9,85.42,-0.1827923625030301,Positive,Negative
2023-08-26,"26,045.0","26,079.0","26,142.0","26,019.0",0.21K,-0.13%,,,,,,-0.2452421138683955,Negative,Negative
2023-08-27,"26,121.0","26,045.0","26,198.0","25,997.0",0.13K,0.29%,,,,,,-0.2538791921208887,Negative,Negative
2023-08-28,"26,147.0","26,121.0","26,264.0","25,900.0",0.69K,0.10%,"34,559.98","13,705.13","4,433.31",1946.8,,-0.182627383781516,Negative,Negative
2023-08-29,"27,752.0","26,147.0","28,097.0","25,954.0",2.68K,6.14%,"34,852.67","13,943.76","4,497.63",1985.4,86.37,-0.0630317423078749,Negative,Negative
2023-08-30,"27,325.0","27,752.0","27,789.0","27,085.0",1.29K,-1.54%,"34,890.24","14,019.31","4,514.87",1973.0,86.62,-0.09905375003814697,Negative,Negative
2023-08-31,"25,967.0","27,325.0","27,550.0","25,750.0",3.63K,-4.97%,"34,721.91","14,034.97","4,507.66",1965.9,87.29,-0.01768650550667833,Negative,Negative
2023-09-01,"25,816.0","25,967.0","26,164.0","25,354.0",2.05K,-0.58%,"34,837.71","14,031.82","4,515.77",1939.8,89.98,-0.1470155758517129,Negative,Negative
2023-09-02,"25,870.0","25,816.0","25,995.0","25,763.0",1.17K,0.21%,,,,,,-0.1428898938240543,Negative,Negative
2023-09-03,"25,980.0","25,870.0","26,114.0","25,826.0",0.45K,0.43%,,,,,,-0.1635804067958485,Negative,Negative
2023-09-04,"25,823.0","25,980.0","26,092.0","25,666.0",0.72K,-0.60%,,,,1964.1,90.42,-0.1060415810468246,Negative,Negative
2023-09-05,"25,793.0","25,823.0","25,886.0","25,602.0",1.02K,-0.12%,"34,641.97","14,020.95","4,496.83",1952.6,91.25,-0.1035431790351868,Negative,Negative
2023-09-06,"25,783.0","25,793.0","26,023.0","25,453.0",1.14K,-0.04%,"34,443.19","13,872.47","4,465.48",1944.2,91.79,-0.1670347511768341,Negative,Negative
2023-09-07,"26,264.0","25,783.0","26,444.0","25,645.0",1.21K,1.87%,"34,500.73","13,748.83","4,451.14",1942.5,91.16,-0.1143727947365154,Negative,Negative
2023-09-08,"25,918.0","26,264.0","26,435.0","25,692.0",0.86K,-1.32%,"34,576.59","13,761.53","4,457.49",1962.6,91.85,-0.1784944334408132,Negative,Negative
2023-09-09,"25,910.0","25,918.0","25,948.0","25,823.0",0.27K,-0.03%,,,,,,-0.1085772872902453,Negative,Negative
2023-09-10,"25,860.0","25,910.0","26,009.0","25,638.0",0.50K,-0.19%,,,,,,-0.178710153874229,Negative,Negative
2023-09-11,"25,183.0","25,860.0","25,904.0","24,927.0",1.24K,-2.62%,"34,663.72","13,917.89","4,487.46",1947.2,91.97,-0.103870432972908,Positive,Negative
2023-09-12,"25,851.0","25,183.0","26,566.0","25,152.0",2.49K,2.65%,"34,645.99","13,773.62","4,461.90",1935.1,93.58,-0.1212843681375186,Positive,Negative
2023-09-13,"26,238.0","25,851.0","26,430.0","25,797.0",0.87K,1.50%,"34,575.53","13,813.58","4,467.44",1932.5,93.04,-0.02113198726735217,Negative,Positive
2023-09-14,"26,544.0","26,238.0","26,832.0","26,151.0",2.56K,1.17%,"34,907.11","13,926.05","4,505.10",1932.8,95.2,0.05767850513969149,Negative,Positive
2023-09-15,"26,625.0","26,544.0","26,862.0","26,255.0",0.90K,0.31%,"34,618.24","13,708.33","4,450.32",1966.3,95.55,-0.09684325009584427,Positive,Negative
2023-09-16,"26,576.0","26,625.0","26,792.0","26,477.0",0.32K,-0.18%,,,,,,-0.1789270655104989,Negative,Negative
2023-09-17,"26,547.0","26,576.0","26,632.0","26,444.0",0.33K,-0.11%,,,,,,-0.1570679831661676,Negative,Negative
2023-09-18,"26,788.0","26,547.0","27,452.0","26,444.0",2.87K,0.91%,"34,624.30","13,710.24","4,453.53",1953.4,95.95,-0.1375385441563346,Negative,Negative
2023-09-19,"27,244.0","26,788.0","27,506.0","26,700.0",1.60K,1.70%,"34,517.73","13,678.19","4,443.95",1953.7,96.11,-0.07853201508522034,Negative,Negative
2023-09-20,"27,149.0","27,244.0","27,414.0","26,847.0",1.44K,-0.35%,"34,440.88","13,469.13","4,402.20",1967.1,94.56,-0.1384417075377244,Negative,Negative
2023-09-21,"26,594.0","27,149.0","27,167.0","26,416.0",1.53K,-2.04%,"34,070.42","13,223.99","4,330.00",1939.6,93.7,-0.04286590005670275,Negative,Negative
2023-09-22,"26,606.0","26,594.0","26,749.0","26,532.0",2.04K,0.05%,"33,963.84","13,211.81","4,320.06",1984.6,93.99,-0.1846239183630262,Negative,Negative
2023-09-23,"26,609.0","26,606.0","26,662.0","26,555.0",0.88K,0.01%,,,,,,-0.1647307026770807,Negative,Negative
2023-09-24,"26,299.0","26,609.0","26,768.0","26,211.0",2.03K,-1.17%,,,,,,-0.1065375606218974,Positive,Negative
2023-09-25,"26,330.0","26,299.0","26,465.0","26,045.0",1.17K,0.12%,"34,006.88","13,271.32","4,337.44",1936.6,94.01,-0.07439340564651765,Negative,Negative
2023-09-26,"26,244.0","26,330.0","26,410.0","26,129.0",0.90K,-0.33%,"33,618.88","13,063.61","4,273.53",1919.8,94.46,-0.006940552855239195,Negative,Positive
2023-09-27,"26,391.0","26,244.0","26,872.0","26,147.0",1.91K,0.56%,"33,550.27","13,092.85","4,274.51",1890.9,97.1,-0.04905419882203712,Negative,Positive
2023-09-28,"27,046.0","26,391.0","27,300.0","26,368.0",1.07K,2.48%,"33,666.34","13,201.28","4,299.70",1878.6,96.64,-0.07444450872785904,Negative,Negative
2023-09-29,"26,929.0","27,046.0","27,263.0","26,745.0",1.06K,-0.43%,"33,507.50","13,219.32","4,288.05",1904.0,95.86,-0.0926953902689077,Positive,Negative
2023-09-30,"26,980.0","26,929.0","27,109.0","26,909.0",0.33K,0.19%,,,,,,-0.1392963741506849,Negative,Negative
2023-10-01,"28,008.0","26,980.0","28,100.0","26,973.0",1.83K,3.81%,,,,,,-0.1354994730729806,Negative,Negative
2023-10-02,"27,526.0","28,008.0","28,566.0","27,345.0",2.08K,-1.72%,"33,433.35","13,307.77","4,288.39",1847.2,91.21,-0.1058443399952419,Negative,Negative
2023-10-03,"27,431.0","27,526.0","27,700.0","27,211.0",0.77K,-0.35%,"33,002.38","13,059.47","4,229.45",1841.5,94.46,-0.1434452359552507,Positive,Negative
2023-10-04,"27,805.0","27,431.0","27,845.0","27,249.0",0.89K,1.36%,"33,129.55","13,236.01","4,263.75",1834.8,89.83,-0.05424700401447437,Positive,Negative
2023-10-05,"27,418.0","27,805.0","28,118.0","27,370.0",1.44K,-1.39%,"33,119.57","13,219.83","4,258.19",1831.8,88.28,-0.01417018729262054,Positive,Negative
2023-10-06,"27,942.0","27,418.0","28,268.0","27,200.0",1.62K,1.91%,"33,407.58","13,431.34","4,308.50",1882.9,87.86,-0.08570474946498871,Negative,Negative
2023-10-07,"27,967.0","27,942.0","28,026.0","27,840.0",0.45K,0.09%,,,,,,-0.03234665457691465,Negative,Positive
2023-10-08,"27,929.0","27,967.0","28,093.0","27,710.0",0.30K,-0.14%,,,,,,-0.04020749431635652,Negative,Positive
2023-10-09,"27,617.0","27,929.0","27,987.0","27,331.0",3.07K,-1.12%,"33,604.65","13,484.24","4,335.66",1864.3,91.37,-0.1233273007138802,Negative,Negative
2023-10-10,"27,414.0","27,617.0","27,752.0","27,325.0",1.27K,-0.74%,"33,739.30","13,562.84","4,358.24",1875.3,90.7,-0.1455358299454288,Negative,Negative
2023-10-11,"26,894.0","27,414.0","27,492.0","26,562.0",1.98K,-1.90%,"33,804.87","13,659.68","4,376.95",1925.5,87.58,-0.1503817897576552,Negative,Negative
2023-10-12,"26,795.0","26,894.0","26,964.0","26,580.0",1.44K,-0.37%,"33,631.14","13,574.22","4,349.61",1883.0,88.4,-0.1381691656645062,Negative,Negative
2023-10-13,"26,875.0","26,795.0","27,140.0","26,700.0",0.85K,0.30%,"33,670.29","13,407.23","4,327.78",1980.1,94.33,-0.1017261979480584,Negative,Negative
2023-10-14,"26,871.0","26,875.0","26,995.0","26,830.0",0.36K,-0.01%,,,,,,-0.1191667951643467,Negative,Negative
2023-10-15,"27,168.0","26,871.0","27,297.0","26,832.0",0.47K,1.11%,,,,,,-0.0802018465030761,Negative,Negative
2023-10-16,"28,524.0","27,168.0","30,067.0","27,129.0",4.31K,4.99%,"33,984.54","13,567.98","4,373.63",1934.3,90.99,-0.08526349067687988,Negative,Negative
2023-10-17,"28,410.0","28,524.0","28,624.0","28,109.0",0.83K,-0.40%,"33,997.65","13,533.75","4,373.20",1935.7,92.52,-0.1940232290874554,Negative,Negative
2023-10-18,"28,332.0","28,410.0","28,978.0","28,171.0",1.02K,-0.27%,"33,665.08","13,314.30","4,314.60",1968.3,91.99,-0.02340509160740735,Negative,Positive
2023-10-19,"28,745.0","28,332.0","28,904.0","28,155.0",1.56K,1.46%,"33,414.17","13,186.17","4,278.00",1980.5,93.12,0.0160013842330852,Negative,Positive
2023-10-20,"29,689.0","28,745.0","30,232.0","28,619.0",3.15K,3.28%,"33,127.28","12,983.81","4,224.16",1980.97,93.72,-0.1065385391892389,Negative,Negative
2023-10-21,"29,922.0","29,689.0","30,343.0","29,478.0",0.79K,0.78%,,,,,,-0.06025129711876313,Negative,Negative
2023-10-22,"30,023.0","29,922.0","30,225.0","29,704.0",0.50K,0.34%,,,,,,-0.05095452508505653,Negative,Negative
2023-10-23,"33,069.0","30,023.0","33,525.0","29,923.0",6.76K,10.15%,"32,936.41","13,018.33","4,217.04",1987.8,91.88,-0.08751166172056313,Negative,Negative
2023-10-24,"33,943.0","33,069.0","35,175.0","32,852.0",5.30K,2.64%,"33,141.38","13,139.88","4,247.68",1986.1,88,0.008069706788982254,Negative,Positive
2023-10-25,"34,504.0","33,943.0","35,147.0","33,756.0",2.24K,1.65%,"33,035.93","12,821.22","4,186.77",1994.9,90.14,-0.1286757660408815,Negative,Negative
2023-10-26,"34,184.0","34,504.0","34,843.0","33,770.0",1.01K,-0.93%,"32,784.30","12,595.61","4,137.23",1997.4,88.45,-0.07721941985867241,Negative,Negative
2023-10-27,"33,942.0","34,184.0","34,268.0","33,430.0",1.12K,-0.71%,"32,417.59","12,643.01","4,117.37",2058.0,90.73,-0.07998877570584968,Negative,Negative
2023-10-28,"34,104.0","33,942.0","34,494.0","33,906.0",0.75K,0.48%,,,,,,-0.09619866166172958,Negative,Negative
2023-10-29,"34,551.0","34,104.0","34,783.0","33,969.0",1.50K,1.31%,,,,,,-0.1112413151483787,Negative,Negative
2023-10-30,"34,490.0","34,552.0","34,876.0","34,117.0",1.36K,-0.18%,"32,928.96","12,789.48","4,166.82",2005.6,90.73,-0.05244172397834151,Positive,Negative
2023-10-31,"34,669.0","34,490.0","34,730.0","34,111.0",1.39K,0.52%,"33,052.87","12,851.24","4,193.80",1994.3,86.82,-0.05375101290098051,Positive,Negative
2023-11-01,"35,447.0","34,669.0","35,561.0","34,114.0",1.99K,2.24%,"33,274.58","13,061.47","4,237.86",1987.5,86.92,-0.168021474505814,Negative,Negative
2023-11-02,"34,944.0","35,447.0","35,953.0","34,335.0",2.19K,-1.42%,"33,839.08","13,294.19","4,317.78",1993.5,89.02,0.01002767565962556,Positive,Positive
2023-11-03,"34,751.0","34,944.0","34,954.0","34,154.0",1.51K,-0.55%,"34,061.32","13,478.28","4,358.34",2111.7,87.55,-0.01604290703932444,Positive,Positive
2023-11-04,"35,100.0","34,751.0","35,296.0","34,647.0",0.72K,1.00%,,,,,,-0.0655381097816504,Negative,Negative
2023-11-05,"35,064.0","35,100.0","35,399.0","34,532.0",0.61K,-0.10%,,,,,,-0.1508001849676172,Negative,Negative
2023-11-06,"35,053.0","35,064.0","35,323.0","34,798.0",0.37K,-0.03%,"34,095.86","13,518.78","4,365.98",1988.6,87.31,-0.07061252946203406,Negative,Negative
2023-11-07,"35,455.0","35,053.0","35,930.0","34,578.0",0.97K,1.15%,"34,152.60","13,639.86","4,378.38",1973.5,83.43,0.02472846363397205,Negative,Positive
2023-11-08,"35,641.0","35,455.0","36,065.0","35,111.0",0.70K,0.52%,"34,112.27","13,650.41","4,382.78",1957.8,81.46,0.0357978002478679,Negative,Positive
2023-11-09,"36,699.0","35,641.0","37,973.0","35,562.0",3.97K,2.97%,"33,891.94","13,521.45","4,347.35",1969.8,81.74,-0.035941974632442,Negative,Negative
2023-11-10,"37,301.0","36,699.0","37,500.0","36,369.0",0.95K,1.64%,"34,283.10","13,798.11","4,415.24",2014.6,83.66,-0.05843400379021962,Negative,Negative
2023-11-11,"37,141.0","37,301.0","37,405.0","36,720.0",1.22K,-0.43%,,,,,,-0.1298940959184066,Negative,Negative
2023-11-12,"37,042.0","37,141.0","37,215.0","36,760.0",0.45K,-0.27%,,,,,,-0.1662616019553327,Negative,Negative
2023-11-13,"36,511.0","37,042.0","37,410.0","36,390.0",1.23K,-1.43%,"34,337.87","13,767.74","4,411.55",1950.2,84.09,-0.1804093180224299,Negative,Negative
2023-11-14,"35,542.0","36,511.0","36,756.0","34,860.0",2.05K,-2.65%,"34,827.70","14,094.38","4,495.70",1966.5,84.2,-0.1605778498494107,Negative,Negative
2023-11-15,"37,865.0","35,542.0","37,949.0","35,374.0",1.99K,6.54%,"34,991.21","14,103.84","4,502.88",1964.3,82.4,-0.01948425046035222,Negative,Positive
2023-11-16,"36,161.0","37,865.0","37,927.0","35,535.0",0.96K,-4.50%,"34,945.47","14,113.67","4,508.24",1987.3,77.73,-0.02887271304388304,Negative,Positive
2023-11-17,"36,631.0","36,161.0","36,730.0","35,886.0",0.88K,1.30%,"34,947.28","14,125.48","4,514.02",2061.8,81.22,-0.04518172540996648,Negative,Negative
